CFVP01000001|c1|KS1	Clade_8	GNAT_Starter
JH692066|c1|KS8	Clade_62	eDB
CFVR01000005|c2|KS1	Clade_8	GNAT_Starter
psymberin|KS1	Clade_8	GNAT_Starter
AQQJ01000003|c7|KS2	clade_not_conserved	NA
HG794546|c3|KS11	Clade_64	eDB
CP010434|c5|KS11	Clade_79	non_elongating_b_L_OH
JSYP01000020|c1|KS4	clade_not_conserved	NA
JPUZ01000004|c4|KS4	Clade_82	b_MeeDB
CSLE01000019|c1|KS1	Clade_2	amino acids
CIKM01000012|c2|KS4	Clade_82	b_MeeDB
AVPH01000301|c1|KS3	Clade_87	exometh/red_bMe
JQDC01000005|c10|KS2	Clade_60	non_elongating_b_OH
CP002162|c12|KS3	Clade_89	b_keto
LJJY01000001|c2|KS8	Clade_69	zDB
CP000560|c7|KS1	Clade_1	amino acids
CP002399|c9|KS7	Clade_75	non_elongating_oxazole
JPRM01000036|c1|KS5	Clade_62	eDB
CXWA01000005|c1|KS4	Clade_39	vinylogous_chain_branching
CM001440|c10|KS1	Clade_41	acetyl_Starter
CP003422|c2|KS5	Clade_56	b_L_OH
CP008915|c6|KS3	Clade_63	mainly_eDB
oocydin_Ddad|KS5	Clade_34	non_elongating_hemiacetal/b_OH
CP002927|c7|KS9	Clade_47	aMe_eDB
JYBG01000049|c2|KS2	Clade_60	non_elongating_b_OH
JYBG01000049|c2|KS5	Clade_62	eDB
JPQL01000005|c5|KS4	Clade_82	b_MeeDB
CP002162|c12|KS4	Clade_48	aMe_eDB
CSRL01000019|c1|KS9	Clade_12	reduced/shifted_double_bonds
GG657758|c21|KS14	Clade_82	b_MeeDB
JYFL01000003|c3|KS11	Clade_79	non_elongating_b_L_OH
ALVN01000014|c2|KS8	Clade_82	b_MeeDB
AM746676|c14|KS17	Clade_64	eDB
JQDF01000120|c1|KS3	Clade_113	a_Me_b_OH
CP007244|c5|KS2	Clade_50	b_OH
thailanstatin|KS4	Clade_1	amino acids
AY328023|c1|KS8	Clade_12	reduced/shifted_double_bonds
HQ680975|c1|KS5	Clade_93	aMe_red/bOH/bketo
AF318063|c1|KS2	Clade_53	mostly_a_OH_b_OH
pederin|KS10	Clade_11	oxygen_insertion
LGKJ01000145|c1|KS2	Clade_66	double_bonds
CP002183|c5|KS10	Clade_47	aMe_eDB
CP009473|c13|KS4	Clade_82	b_MeeDB
LGAU01000005|c1|KS1	Clade_12	reduced/shifted_double_bonds
CQZO01000002|c1|KS1	Clade_42	DB/DB_Starter
JPQL01000005|c5|KS5	Clade_62	eDB
CP006250|c7|KS10	Clade_12	reduced/shifted_double_bonds
ACXX02000026|c1|KS1	Clade_56	b_L_OH
AMPK01000010|c2|KS7	Clade_3	bimod_bOH
KF356280|c1|KS11	Clade_101	b_Me
CP006745|c3|KS1	Clade_102	b_Me
CIBF01000016|c1|KS7	Clade_80	aMe_b_L_OH
JWIC01000003|c3|KS2	clade_not_conserved	NA
AFSU01000070|c1|KS1	Clade_12	reduced/shifted_double_bonds
CP011512|c10|KS8	Clade_64	eDB
CIGV01000018|c1|KS9	Clade_12	reduced/shifted_double_bonds
JPVX01000003|c1|KS2	Clade_1	amino acids
CP004386|c9|KS1	Clade_2	amino acids
CSLC01000017|c1|KS3	Clade_47	aMe_eDB
LMPN01000003|c1|KS6	clade_not_conserved	NA
JX173632|c1|KS4	Clade_93	aMe_red/bOH/bketo
CSLF01000001|c1|KS4	Clade_82	b_MeeDB
LGKT01000090|c1|KS3	Clade_39	vinylogous_chain_branching
CP007142|c12|KS8	clade_not_conserved	NA
JPVX01000003|c1|KS4	Clade_3	bimod_bOH
CGFJ01000023|c1|KS3	Clade_47	aMe_eDB
LLWH01000135|c1|KS3	Clade_93	aMe_red/bOH/bketo
CYHI01000673|c1|KS1	Clade_47	aMe_eDB
CGHB01000002|c5|KS2	Clade_60	non_elongating_b_OH
JXSK01000001|c3|KS1	Clade_104	acetyl/aromatic Starter
JYGH01000014|c5|KS5	Clade_64	eDB
CP004121|c2|KS1	Clade_10	aromatic_Starter
CSLO01000008|c1|KS5	Clade_62	eDB
ACLU01000171|c1|KS1	clade_not_conserved	NA
HG328254|c5|KS2	Clade_50	b_OH
CP009272|c1|KS2	Clade_12	reduced/shifted_double_bonds
CP009487|c1|KS9	Clade_74	non_elongating_DB
LGUH01000004|c2|KS3	Clade_12	reduced/shifted_double_bonds
CP009749|c7|KS7	Clade_3	bimod_bOH
CBSY010000216|c1|KS3	Clade_93	aMe_red/bOH/bketo
CFWB01000029|c1|KS3	Clade_47	aMe_eDB
JTHO01000016|c1|KS1	clade_not_conserved	NA
CHFE01000026|c1|KS3	Clade_47	aMe_eDB
JZDI01000001|c2|KS9	Clade_47	aMe_eDB
thailandamide|KS7	Clade_82	b_MeeDB
CP009338|c2|KS5	Clade_82	b_MeeDB
CSKY01000005|c1|KS4	Clade_82	b_MeeDB
CYHP01000093|c1|KS10	Clade_12	reduced/shifted_double_bonds
U11039|c1|KS6	Clade_64	eDB
CP000125|c16|KS2	Clade_60	non_elongating_b_OH
CSPA01000019|c1|KS4	Clade_82	b_MeeDB
CSRV01000018|c1|KS2	Clade_60	non_elongating_b_OH
CP002599|c3|KS6	Clade_57	eDB
JPQH01000002|c6|KS1	Clade_2	amino acids
CP000698|c3|KS4	Clade_79	non_elongating_b_L_OH
JWLZ01000199|c1|KS1	clade_not_conserved	NA
CYHL01000016|c1|KS4	Clade_69	zDB
JPGH01000160|c1|KS2	clade_not_conserved	NA
JPDT01000569|c2|KS8	Clade_80	aMe_b_L_OH
CP009611|c10|KS7	Clade_47	aMe_eDB
CP006845|c7|KS2	Clade_12	reduced/shifted_double_bonds
LHCC01000001|c3|KS5	Clade_3	bimod_bOH
JQFO01000044|c1|KS2	Clade_12	reduced/shifted_double_bonds
JQOB01000005|c3|KS1	Clade_8	GNAT_Starter
9-methylstreptimidone|KS1	Clade_6	unusual_Starter_AMT
phormidolide|KS1	Clade_92	unusual_Starter
CM000833|c2|KS4	Clade_62	eDB
CSNB01000018|c1|KS6	Clade_82	b_MeeDB
LN871452|c1|KS6	Clade_66	double_bonds
CP010434|c5|KS6	Clade_64	eDB
HG514499|c7|KS1	Clade_1	amino acids
CP011347|c3|KS2	Clade_47	aMe_eDB
AHRL01000011|c1|KS2	Clade_41	acetyl_Starter
AMQU01000018|c1|KS2	Clade_41	acetyl_Starter
CP011278|c5|KS1	Clade_41	acetyl_Starter
JMCB01000001|c1|KS1	Clade_45	lactate_Starter
DQ889941|c1|KS7	Clade_93	aMe_red/bOH/bketo
AY688304|c1|KS2	Clade_58	a_LMe_b_DOH
JYFL01000003|c3|KS12	Clade_1	amino acids
FR854394|c1|KS3	Clade_49	non_elongating_b_OH
griseoviridin|KS6	Clade_51	b_OH
JYBG01000049|c2|KS3	Clade_113	a_Me_b_OH
CFZL01000023|c1|KS1	Clade_2	amino acids
GG657758|c21|KS10	Clade_64	eDB
HM047288|c1|KS1	Clade_45	lactate_Starter
KJ461964|c1|KS8	Clade_62	eDB
CP000698|c3|KS11	Clade_64	eDB
CWJC01000011|c1|KS3	Clade_47	aMe_eDB
CP012201|c6|KS4	Clade_33	non_elongating
JMMV01000046|c1|KS1	Clade_2	amino acids
AMPK01000010|c2|KS14	Clade_33	non_elongating
JUEB01000029|c1|KS4	clade_not_conserved	NA
JPWT01000074|c1|KS1	clade_not_conserved	NA
LDUN01000002|c3|KS8	Clade_69	zDB
LJJY01000002|c1|KS8	Clade_56	b_L_OH
JPDT01000569|c2|KS7	Clade_82	b_MeeDB
CHTU01000001|c2|KS2	Clade_1	amino acids
JQFM01000068|c1|KS1	Clade_8	GNAT_Starter
CP003259|c3|KS1	clade_not_conserved	NA
HG514499|c7|KS7	Clade_3	bimod_bOH
CIAS01000006|c1|KS2	Clade_60	non_elongating_b_OH
CSKK01000021|c1|KS2	clade_not_conserved	NA
CSLB01000005|c2|KS2	Clade_60	non_elongating_b_OH
CIGX01000017|c1|KS2	Clade_60	non_elongating_b_OH
CP009602|c5|KS11	Clade_71	b_keto
CYHI01000667|c1|KS5	Clade_69	zDB
JQGZ01000025|c1|KS3	Clade_47	aMe_eDB
JPWY01000019|c4|KS10	Clade_47	aMe_eDB
FN689524|c1|KS8	Clade_104	acetyl/aromatic Starter
CFXK01000021|c1|KS3	Clade_47	aMe_eDB
AXBT01000013|c1|KS5	Clade_4	bimod_bOH
CP007142|c10|KS6	Clade_113	a_Me_b_OH
JPOA01000001|c4|KS1	Clade_8	GNAT_Starter
HE963103|c1|KS12	Clade_5	shifted_double_bonds
AWQY01000006|c1|KS2	Clade_47	aMe_eDB
CGHB01000023|c1|KS1	Clade_2	amino acids
JPNZ01000001|c3|KS14	Clade_12	reduced/shifted_double_bonds
CP009611|c6|KS7	Clade_3	bimod_bOH
CP003838|c11|KS11	Clade_65	double_bonds
CYHL01000089|c1|KS5	Clade_72	non_elongating_aMeeDB
HF563562|c5|KS1	Clade_41	acetyl_Starter
CP006845|c11|KS14	Clade_93	aMe_red/bOH/bketo
CSKP01000020|c1|KS5	Clade_62	eDB
bryostatin|KS1	Clade_45	lactate_Starter
CP006952|c6|KS10	Clade_65	double_bonds
CFVK01000001|c4|KS9	Clade_12	reduced/shifted_double_bonds
ADGS01000013|c1|KS3	Clade_12	reduced/shifted_double_bonds
GQ274953|c1|KS4	Clade_52	b_OH/eDB
CSKM01000001|c1|KS5	Clade_62	eDB
CSKY01000005|c1|KS3	Clade_113	a_Me_b_OH
myxovirescin|KS12	Clade_93	aMe_red/bOH/bketo
HG328254|c6|KS4	Clade_69	zDB
JCOC01000003|c4|KS1	Clade_42	DB/DB_Starter
CSMS01000020|c1|KS9	Clade_12	reduced/shifted_double_bonds
JYGH01000015|c1|KS4	Clade_69	zDB
CP000155|c8|KS2	Clade_48	aMe_eDB
JRFL01000007|c2|KS3	Clade_47	aMe_eDB
JRFK01000111|c1|KS3	Clade_47	aMe_eDB
JQHU01000166|c1|KS3	Clade_82	b_MeeDB
CIJK01000018|c1|KS8	clade_not_conserved	NA
CP009546|c12|KS3	Clade_113	a_Me_b_OH
GQ274953|c1|KS3	Clade_39	vinylogous_chain_branching
LDZV01000001|c11|KS7	Clade_74	non_elongating_DB
CP009297|c10|KS2	Clade_60	non_elongating_b_OH
CYHP01000031|c1|KS9	Clade_65	double_bonds
CSMB01000020|c1|KS4	Clade_82	b_MeeDB
rhizoxins|KS15	clade_not_conserved	NA
anthracimycin|KS4	Clade_90	red_a_Me/shifted DB_a_Me
CHTU01000001|c2|KS12	Clade_1	amino acids
CP006872|c3|KS4	clade_not_conserved	NA
HE617159|c7|KS3	Clade_3	bimod_bOH
CSKL01000002|c4|KS4	Clade_82	b_MeeDB
9-methylstreptimidone|KS4	Clade_52	b_OH/eDB
CYHL01000044|c1|KS11	Clade_4	bimod_bOH
JQHV01000041|c2|KS6	Clade_82	b_MeeDB
CP004025|c23|KS5	Clade_81	b_D_OMe
ABIB01000015|c1|KS5	Clade_47	aMe_eDB
LGAT01000001|c1|KS5	Clade_65	double_bonds
HG328254|c6|KS13	Clade_72	non_elongating_aMeeDB
JPGG01000009|c1|KS4	Clade_64	eDB
CP009163|c1|KS5	Clade_62	eDB
misakinolide|KS3	Clade_49	non_elongating_b_OH
CGHK01000020|c1|KS4	Clade_82	b_MeeDB
AMXN01000003|c3|KS11	Clade_4	bimod_bOH
CFWF01000005|c2|KS2	Clade_60	non_elongating_b_OH
JXDG01000003|c1|KS9	Clade_12	reduced/shifted_double_bonds
CP007699|c4|KS7	Clade_93	aMe_red/bOH/bketo
CIGV01000018|c1|KS2	Clade_60	non_elongating_b_OH
AJST01000001|c5|KS10	Clade_65	double_bonds
CP009336|c1|KS8	clade_not_conserved	NA
CP006890|c6|KS5	Clade_65	double_bonds
LDCN01000001|c6|KS1	Clade_93	aMe_red/bOH/bketo
AOTY01000002|c3|KS5	Clade_69	zDB
JGVN01000004|c1|KS8	Clade_66	double_bonds
etnangien|KS14	Clade_4	bimod_bOH
HG328253|c6|KS3	Clade_26	reduced
LJJY01000001|c2|KS9	Clade_47	aMe_eDB
CP008763|c10|KS1	Clade_2	amino acids
CP007142|c10|KS28	Clade_87	exometh/red_bMe
HE577054|c9|KS10	Clade_63	mainly_eDB
ADGS01000013|c1|KS4	Clade_3	bimod_bOH
LJAU01000018|c2|KS13	Clade_72	non_elongating_aMeeDB
BBLT01000001|c2|KS4	clade_not_conserved	NA
CHFB01000005|c1|KS8	clade_not_conserved	NA
CP009749|c6|KS3	Clade_26	reduced
onnamide|KS3	Clade_87	exometh/red_bMe
AMPK01000007|c1|KS14	Clade_93	aMe_red/bOH/bketo
JPZW01000007|c4|KS3	Clade_113	a_Me_b_OH
LGTC01000001|c1|KS1	clade_not_conserved	NA
CWJA01000006|c1|KS8	clade_not_conserved	NA
CP000154|c6|KS4	Clade_93	aMe_red/bOH/bketo
AJ634062|c1|KS10	Clade_4	bimod_bOH
JUDU01000055|c1|KS3	Clade_12	reduced/shifted_double_bonds
CFVM01000011|c1|KS4	Clade_82	b_MeeDB
CSOU01000018|c1|KS1	Clade_8	GNAT_Starter
CP005973|c1|KS2	Clade_42	DB/DB_Starter
ASPR01000003|c1|KS1	clade_not_conserved	NA
JMEF01000012|c1|KS7	Clade_82	b_MeeDB
CP004098|c8|KS5	Clade_1	amino acids
AXBT01000024|c1|KS6	Clade_69	zDB
CSMB01000024|c1|KS2	clade_not_conserved	NA
AHJC01000186|c1|KS3	Clade_47	aMe_eDB
CYHL01000089|c1|KS4	Clade_12	reduced/shifted_double_bonds
LGKL01000032|c4|KS5	Clade_62	eDB
CSKF01000004|c1|KS8	clade_not_conserved	NA
CP008915|c6|KS1	Clade_104	acetyl/aromatic Starter
CFWE01000020|c1|KS3	Clade_47	aMe_eDB
JQDF01000120|c1|KS1	Clade_8	GNAT_Starter
CP006890|c11|KS3	Clade_12	reduced/shifted_double_bonds
CSLS01000018|c1|KS4	Clade_82	b_MeeDB
CGFJ01000020|c1|KS6	Clade_82	b_MeeDB
CYHS01000094|c1|KS5	Clade_3	bimod_bOH
LGAU01000004|c1|KS12	Clade_12	reduced/shifted_double_bonds
CP009163|c1|KS8	clade_not_conserved	NA
LBFF01000163|c1|KS5	Clade_62	eDB
CFNN01000002|c1|KS4	Clade_82	b_MeeDB
HE963103|c1|KS13	Clade_56	b_L_OH
DQ065771|c1|KS1	clade_not_conserved	NA
CP003539|c3|KS2	Clade_66	double_bonds
CP004096|c3|KS1	Clade_2	amino acids
CP002634|c5|KS10	Clade_1	amino acids
CP010314|c5|KS14	Clade_12	reduced/shifted_double_bonds
CHFB01000020|c1|KS2	clade_not_conserved	NA
AHTA01000017|c1|KS3	clade_not_conserved	NA
CSLM01000021|c1|KS3	Clade_47	aMe_eDB
HG328254|c6|KS14	Clade_33	non_elongating
CSNW01000005|c1|KS3	Clade_47	aMe_eDB
CP001699|c13|KS9	Clade_65	double_bonds
CFVO01000001|c1|KS2	Clade_60	non_elongating_b_OH
AP008955|c9|KS5	Clade_74	non_elongating_DB
CP009796|c4|KS9	Clade_69	zDB
CP009477|c9|KS2	Clade_60	non_elongating_b_OH
ASPS01000047|c1|KS2	clade_not_conserved	NA
CGFW01000019|c1|KS3	Clade_113	a_Me_b_OH
JPQN01000004|c10|KS3	Clade_47	aMe_eDB
CP009487|c1|KS6	Clade_98	b_OH/eDB(enacyloxins)
AP014627|c2|KS12	Clade_56	b_L_OH
CP002927|c7|KS7	Clade_3	bimod_bOH
CP003788|c5|KS2	clade_not_conserved	NA
CP011051|c11|KS7	Clade_79	non_elongating_b_L_OH
CSPA01000019|c1|KS3	Clade_113	a_Me_b_OH
CP009272|c16|KS4	Clade_82	b_MeeDB
LGAU01000003|c3|KS3	Clade_26	reduced
LJAU01000018|c1|KS5	Clade_65	double_bonds
CSMO01000021|c1|KS7	Clade_80	aMe_b_L_OH
CP006952|c6|KS2	Clade_50	b_OH
JQDD01000009|c2|KS1	Clade_8	GNAT_Starter
CSSB01000018|c1|KS2	Clade_60	non_elongating_b_OH
CP010314|c5|KS6	Clade_64	eDB
EF397502|c1|KS1	clade_not_conserved	NA
CP009708|c6|KS1	Clade_2	amino acids
AJ634060|c1|KS4	Clade_69	zDB
CP002627|c7|KS11	Clade_12	reduced/shifted_double_bonds
AVQH01000012|c2|KS4	Clade_113	a_Me_b_OH
CP004382|c4|KS15	Clade_63	mainly_eDB
CP010406|c2|KS10	Clade_1	amino acids
CP008786|c3|KS1	Clade_104	acetyl/aromatic Starter
9-methylstreptimidone|FR878059|KS2	Clade_61	non_elongating_DB_before_branching
LDCN01000001|c1|KS4	clade_not_conserved	NA
AWQY01000002|c2|KS11	Clade_12	reduced/shifted_double_bonds
CP010556|c5|KS6	Clade_29	b_OH/keto
CFVW01000004|c1|KS3	Clade_113	a_Me_b_OH
ACXX02000024|c1|KS1	Clade_12	reduced/shifted_double_bonds
CP006952|c7|KS12	Clade_12	reduced/shifted_double_bonds
JPOA01000001|c4|KS7	Clade_80	aMe_b_L_OH
AHSW01000006|c1|KS6	Clade_65	double_bonds
CFVL01000005|c1|KS8	clade_not_conserved	NA
CP004019|c4|KS4	Clade_3	bimod_bOH
CFXU01000006|c3|KS1	Clade_2	amino acids
JPVX01000003|c1|KS11	Clade_79	non_elongating_b_L_OH
CP011278|c6|KS3	Clade_3	bimod_bOH
CIKM01000012|c2|KS7	Clade_80	aMe_b_L_OH
CM000833|c2|KS5	Clade_82	b_MeeDB
CP009127|c6|KS1	Clade_2	amino acids
FP885907|c3|KS13	Clade_61	non_elongating_DB_before_branching
LGAT01000003|c3|KS1	Clade_41	acetyl_Starter
CYHI01000667|c1|KS7	Clade_82	b_MeeDB
ACXX02000026|c1|KS2	Clade_47	aMe_eDB
AGFW01000009|c1|KS3	Clade_12	reduced/shifted_double_bonds
CP011347|c3|KS7	Clade_12	reduced/shifted_double_bonds
AHSN01000003|c1|KS2	clade_not_conserved	NA
CP004121|c2|KS5	Clade_79	non_elongating_b_L_OH
HF563562|c5|KS5	Clade_65	double_bonds
AJST01000001|c6|KS14	Clade_33	non_elongating
CP009586|c4|KS2	Clade_60	non_elongating_b_OH
AHBX01000119|c1|KS3	Clade_43	zDB
AMRL01000010|c1|KS9	Clade_12	reduced/shifted_double_bonds
CP009477|c4|KS2	clade_not_conserved	NA
elansolid_Csan|KS9	Clade_79	non_elongating_b_L_OH
AEAO01000064|c1|KS1	Clade_6	unusual_Starter_AMT
AVQH01000001|c2|KS14	Clade_33	non_elongating
CP011278|c6|KS14	Clade_33	non_elongating
AHSF01000009|c1|KS2	clade_not_conserved	NA
CP003332|c7|KS1	Clade_12	reduced/shifted_double_bonds
CP009336|c1|KS11	Clade_105	reduced/shifted double_bonds
LEKS01000015|c1|KS6	Clade_62	eDB
HG328254|c6|KS11	Clade_12	reduced/shifted_double_bonds
CFVS01000004|c2|KS9	Clade_12	reduced/shifted_double_bonds
AHRR01000015|c1|KS8	Clade_65	double_bonds
JPDT01002420|c1|KS2	clade_not_conserved	NA
JQEH01000046|c3|KS1	Clade_2	amino acids
AOTY01000002|c3|KS9	Clade_69	zDB
CFZT01000019|c1|KS9	Clade_12	reduced/shifted_double_bonds
CHFD01000022|c1|KS5	Clade_62	eDB
JH692066|c1|KS7	Clade_47	aMe_eDB
JSYO01000057|c1|KS6	Clade_62	eDB
JRFM01000118|c1|KS3	Clade_47	aMe_eDB
CSKY01000005|c1|KS7	Clade_80	aMe_b_L_OH
CP009546|c12|KS2	Clade_60	non_elongating_b_OH
LMPN01000030|c1|KS10	Clade_93	aMe_red/bOH/bketo
JQNZ01000008|c1|KS4	Clade_47	aMe_eDB
CSPA01000019|c1|KS6	Clade_82	b_MeeDB
CP011115|c5|KS15	Clade_72	non_elongating_aMeeDB
rhizopodin|KS18	Clade_81	b_D_OMe
CP006890|c11|KS4	Clade_113	a_Me_b_OH
JQDE01000165|c1|KS6	Clade_82	b_MeeDB
CSPA01000002|c4|KS1	Clade_2	amino acids
CP004382|c4|KS10	Clade_69	zDB
CSPL01000018|c1|KS6	Clade_80	aMe_b_L_OH
GG657738|c19|KS11	Clade_98	b_OH/eDB(enacyloxins)
JQDD01000009|c2|KS4	Clade_82	b_MeeDB
JQNZ01000008|c1|KS3	Clade_69	zDB
CP009152|c9|KS9	Clade_12	reduced/shifted_double_bonds
CP008759|c13|KS2	Clade_60	non_elongating_b_OH
CP007800|c5|KS8	Clade_3	bimod_bOH
JUEB01000024|c1|KS1	Clade_75	non_elongating_oxazole
LJJY01000001|c2|KS3	Clade_3	bimod_bOH
U11039|c1|KS5	Clade_69	zDB
CFVU01000004|c2|KS3	Clade_113	a_Me_b_OH
JQEG01000044|c1|KS2	clade_not_conserved	NA
FQ859185|c13|KS12	Clade_66	double_bonds
AHRL01000011|c1|KS3	Clade_8	GNAT_Starter
CSLA01000023|c1|KS4	Clade_82	b_MeeDB
CM001466|c4|KS2	Clade_66	double_bonds
EF032014|c1|KS11	clade_not_conserved	NA
CP008910|c3|KS1	Clade_8	GNAT_Starter
JPWR01000143|c1|KS2	Clade_113	a_Me_b_OH
CP004025|c7|KS2	Clade_4	bimod_bOH
CP009336|c1|KS9	clade_not_conserved	NA
CP002834|c9|KS3	Clade_113	a_Me_b_OH
psymberin|KS4	Clade_1	amino acids
calyculin|KS13	Clade_80	aMe_b_L_OH
CFNO01000020|c1|KS2	clade_not_conserved	NA
CSLA01000023|c1|KS9	Clade_12	reduced/shifted_double_bonds
LMPN01000003|c1|KS10	clade_not_conserved	NA
CSLC01000019|c1|KS2	Clade_60	non_elongating_b_OH
CFZL01000018|c1|KS4	Clade_82	b_MeeDB
CSRH01000023|c1|KS1	Clade_2	amino acids
CP000560|c11|KS10	Clade_4	bimod_bOH
JGVN01000004|c1|KS3	clade_not_conserved	NA
GG770539|c1|KS5	Clade_105	reduced/shifted double_bonds
CFVQ01000005|c1|KS8	clade_not_conserved	NA
CSRJ01000019|c1|KS1	Clade_8	GNAT_Starter
CSQA01000003|c1|KS3	Clade_47	aMe_eDB
LHCC01000002|c2|KS1	Clade_41	acetyl_Starter
CP000076|c4|KS4	Clade_62	eDB
CP010978|c9|KS1	clade_not_conserved	NA
AHBZ02000147|c1|KS4	Clade_12	reduced/shifted_double_bonds
JXAJ01000002|c4|KS7	Clade_82	b_MeeDB
CP000155|c8|KS1	Clade_120	various
CP009283|c2|KS5	Clade_29	b_OH/keto
CGHT01000004|c1|KS3	Clade_47	aMe_eDB
CP000113|c14|KS6	clade_not_conserved	NA
LHCC01000002|c2|KS2	Clade_50	b_OH
CP001037|c12|KS1	Clade_2	amino acids
CP008835|c2|KS2	Clade_60	non_elongating_b_OH
CHFI01000020|c1|KS1	Clade_2	amino acids
LBFF01000163|c1|KS3	Clade_113	a_Me_b_OH
JMMV01000071|c4|KS9	Clade_12	reduced/shifted_double_bonds
CSMH01000017|c1|KS4	Clade_82	b_MeeDB
thiomarinol|KS5	Clade_34	non_elongating_hemiacetal/b_OH
JQEE01000021|c1|KS3	Clade_47	aMe_eDB
JXAM01000028|c1|KS11	Clade_12	reduced/shifted_double_bonds
CQZO01000001|c4|KS1	Clade_1	amino acids
JMEF01000012|c1|KS4	Clade_3	bimod_bOH
CGFL01000021|c1|KS6	Clade_82	b_MeeDB
CP009152|c9|KS6	Clade_82	b_MeeDB
oxazolomycin|KS9	Clade_69	zDB
JQDD01000009|c2|KS8	clade_not_conserved	NA
CP010014|c5|KS5	Clade_69	zDB
AMXN01000003|c2|KS8	Clade_3	bimod_bOH
HG514499|c3|KS9	Clade_12	reduced/shifted_double_bonds
CP001699|c13|KS6	Clade_63	mainly_eDB
CSKG01000003|c2|KS9	Clade_12	reduced/shifted_double_bonds
JPZX01000013|c1|KS2	clade_not_conserved	NA
CP010406|c3|KS2	Clade_50	b_OH
CP010314|c5|KS12	Clade_1	amino acids
HE617159|c7|KS7	Clade_3	bimod_bOH
AMXN01000003|c3|KS2	Clade_50	b_OH
JPDT01000569|c1|KS10	Clade_60	non_elongating_b_OH
JYBI01000001|c1|KS5	Clade_62	eDB
CP012577|c11|KS5	Clade_62	eDB
CP004386|c12|KS14	Clade_82	b_MeeDB
LJJY01000002|c1|KS5	Clade_3	bimod_bOH
LN649259|c5|KS12	Clade_1	amino acids
misakinolide|KS2	Clade_29	b_OH/keto
AY328023|c1|KS7	Clade_11	oxygen_insertion
JQIM01000009|c3|KS8	clade_not_conserved	NA
AHRQ01000034|c1|KS1	clade_not_conserved	NA
CSLD01000003|c3|KS2	clade_not_conserved	NA
thailandamide|KS1	Clade_104	acetyl/aromatic Starter
CFXB01000018|c1|KS8	clade_not_conserved	NA
CP008910|c3|KS5	Clade_62	eDB
HM071004|c1|KS10	Clade_26	reduced
LDZV01000001|c4|KS11	clade_not_conserved	NA
luminaolid|KS4	Clade_81	b_D_OMe
JX315603|c1|KS3	Clade_87	exometh/red_bMe
CP007165|c1|KS1	clade_not_conserved	NA
CSPA01000019|c1|KS1	Clade_8	GNAT_Starter
CM001466|c4|KS3	Clade_67	various
CP009537|c14|KS1	Clade_8	GNAT_Starter
LHCC01000001|c3|KS11	Clade_65	double_bonds
LBFF01000163|c1|KS7	Clade_80	aMe_b_L_OH
CP011101|c4|KS12	Clade_1	amino acids
CP010018|c10|KS11	Clade_71	b_keto
JPGG01000010|c1|KS3	Clade_63	mainly_eDB
CP001348|c1|KS2	Clade_50	b_OH
JQII01000001|c3|KS2	Clade_60	non_elongating_b_OH
JCOC01000003|c4|KS8	Clade_3	bimod_bOH
GU479979|c1|KS6	Clade_64	eDB
CP007165|c7|KS8	Clade_69	zDB
CP011802|c3|KS6	Clade_64	eDB
CP012518|c9|KS2	Clade_113	a_Me_b_OH
JX307851|c1|KS8	Clade_62	eDB
JNVM01000036|c1|KS4	Clade_93	aMe_red/bOH/bketo
CP008754|c10|KS3	Clade_47	aMe_eDB
CP006250|c7|KS5	Clade_82	b_MeeDB
LJJY01000002|c1|KS4	Clade_113	a_Me_b_OH
CSNB01000018|c1|KS8	clade_not_conserved	NA
CP009602|c5|KS13	Clade_64	eDB
CP011347|c7|KS12	Clade_33	non_elongating
LMLM01000033|c1|KS1	Clade_104	acetyl/aromatic Starter
CSOV01000019|c1|KS7	Clade_80	aMe_b_L_OH
CHKS01000018|c1|KS1	Clade_2	amino acids
CP011882|c8|KS2	Clade_1	amino acids
CP009322|c1|KS8	Clade_82	b_MeeDB
CSKJ01000001|c4|KS9	Clade_12	reduced/shifted_double_bonds
CP009684|c14|KS4	Clade_65	double_bonds
JPVL01000019|c3|KS6	Clade_82	b_MeeDB
JQDB01000004|c1|KS3	Clade_113	a_Me_b_OH
AJ874112|c1|KS4	clade_not_conserved	NA
CSOU01000022|c1|KS1	Clade_2	amino acids
HF563562|c5|KS11	Clade_4	bimod_bOH
HE774679|c7|KS10	Clade_1	amino acids
LGJF01000001|c7|KS1	clade_not_conserved	NA
CP001654|c1|KS7	Clade_77	aOH_bOH
KT368179|c1|KS2	Clade_50	b_OH
BAUO01000002|c1|KS7	Clade_56	b_L_OH
CP008727|c6|KS2	clade_not_conserved	NA
basiliskamides|KS4	Clade_4	bimod_bOH
JFCB01000021|c1|KS6	Clade_2	amino acids
CYHO01000081|c1|KS14	Clade_12	reduced/shifted_double_bonds
CP010978|c4|KS7	Clade_56	b_L_OH
CFVW01000004|c1|KS1	Clade_8	GNAT_Starter
AHBZ02000147|c1|KS1	Clade_104	acetyl/aromatic Starter
JPWR01000143|c1|KS1	Clade_60	non_elongating_b_OH
CGEZ01000024|c1|KS2	clade_not_conserved	NA
JRFK01000095|c1|KS1	Clade_8	GNAT_Starter
JPWQ01000138|c1|KS3	Clade_62	eDB
CIBL01000018|c1|KS2	Clade_60	non_elongating_b_OH
